(aigym) PS D:\ksw_coding\python\openAI_gym> & C:/Users/kimz1/anaconda3/envs/aigym/python.exe D:\ksw_coding\python\openAI_gym\lunar_lander\action_out_model\lunar_lander_DQN_40-epsilon_tau_decay.py
Model: "sequential_1"
_________________________________________________________________
 Layer (type)                Output Shape              Param #
=================================================================
 dense_4 (Dense)             (None, 64)                576

 dense_5 (Dense)             (None, 64)                4160

 dense_6 (Dense)             (None, 64)                4160

 dense_7 (Dense)             (None, 4)                 260

=================================================================
Total params: 9,156
Trainable params: 9,156
Non-trainable params: 0
_________________________________________________________________
2023-05-18 18:09:15.942359: W tensorflow/c/c_api.cc:300] Operation '{name:'dense_7/bias/Assign' id:206 op device:{requested: '', assigned: ''} def:{{{node dense_7/bias/Assign}} = AssignVariableOp[_has_manual_control_dependencies=true, dtype=DT_FLOAT, validate_shape=false](dense_7/bias, dense_7/bias/Initializer/zeros)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
C:\Users\kimz1\anaconda3\envs\aigym\lib\site-packages\keras\engine\training_v1.py:2359: UserWarning: `Model.state_updates` will be removed in a future version. This property should not be used in TensorFlow 2.0, as `updates` are applied automatically.
  updates=self.state_updates,
2023-05-18 18:09:16.008028: W tensorflow/c/c_api.cc:300] Operation '{name:'dense_3/BiasAdd' id:97 op device:{requested: '', assigned: ''} def:{{{node dense_3/BiasAdd}} = BiasAdd[T=DT_FLOAT, _has_manual_control_dependencies=true, data_format="NHWC"](dense_3/MatMul, dense_3/BiasAdd/ReadVariableOp)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
2023-05-18 18:09:16.025792: W tensorflow/c/c_api.cc:300] Operation '{name:'dense_7/BiasAdd' id:211 op device:{requested: '', assigned: ''} def:{{{node dense_7/BiasAdd}} = BiasAdd[T=DT_FLOAT, _has_manual_control_dependencies=true, data_format="NHWC"](dense_7/MatMul, dense_7/BiasAdd/ReadVariableOp)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
2023-05-18 18:09:16.123874: W tensorflow/c/c_api.cc:300] Operation '{name:'loss/mul' id:115 op device:{requested: '', assigned: ''} def:{{{node loss/mul}} = Mul[T=DT_FLOAT, _has_manual_control_dependencies=true](loss/mul/x, loss/dense_3_loss/value)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
2023-05-18 18:09:16.139863: W tensorflow/c/c_api.cc:300] Operation '{name:'training/Adam/dense_3/bias/m/Assign' id:452 op device:{requested: '', assigned: ''} def:{{{node training/Adam/dense_3/bias/m/Assign}} = AssignVariableOp[_has_manual_control_dependencies=true, dtype=DT_FLOAT, validate_shape=false](training/Adam/dense_3/bias/m, training/Adam/dense_3/bias/m/Initializer/zeros)}}' was changed by setting attribute after it was run by a session. This mutation will have no effect, and will trigger an error in the future. Either don't modify nodes after running them or create a new session.
iter :     0/1000000  | R_sum -430.662 | R_mean -430.662 | eps 0.995
iter :   842/1000000  | R_sum 250.281 | R_mean 111.430 | eps 0.015
iter :   843/1000000  | R_sum 237.050 | R_mean 119.357 | eps 0.015
iter :   844/1000000  | R_sum -5.376 | R_mean 111.137 | eps 0.014
iter :   845/1000000  | R_sum -8.776 | R_mean 100.693 | eps 0.014
iter :   846/1000000  | R_sum 221.502 | R_mean 110.533 | eps 0.014
iter :   847/1000000  | R_sum -44.241 | R_mean 109.825 | eps 0.014
iter :   848/1000000  | R_sum -220.974 | R_mean 88.729 | eps 0.014
iter :   849/1000000  | R_sum 41.516 | R_mean 90.190 | eps 0.014
iter :   850/1000000  | R_sum 259.214 | R_mean 92.593 | eps 0.014
iter :   851/1000000  | R_sum 92.634 | R_mean 104.863 | eps 0.014
iter :   852/1000000  | R_sum 231.772 | R_mean 111.625 | eps 0.014
iter :   853/1000000  | R_sum 188.740 | R_mean 120.323 | eps 0.014
iter :   854/1000000  | R_sum 225.675 | R_mean 121.868 | eps 0.014
iter :   855/1000000  | R_sum 259.401 | R_mean 132.945 | eps 0.014
iter :   856/1000000  | R_sum 9.475 | R_mean 123.914 | eps 0.014
iter :   857/1000000  | R_sum 265.075 | R_mean 136.325 | eps 0.014
iter :   858/1000000  | R_sum 294.302 | R_mean 148.492 | eps 0.013
iter :   859/1000000  | R_sum 282.574 | R_mean 151.906 | eps 0.013
iter :   860/1000000  | R_sum -19.876 | R_mean 141.016 | eps 0.013
iter :   861/1000000  | R_sum -190.400 | R_mean 136.342 | eps 0.013
iter :   862/1000000  | R_sum 175.772 | R_mean 131.937 | eps 0.013
iter :   863/1000000  | R_sum 295.783 | R_mean 143.053 | eps 0.013
iter :   864/1000000  | R_sum 176.220 | R_mean 141.263 | eps 0.013
iter :   865/1000000  | R_sum -146.378 | R_mean 125.859 | eps 0.013
iter :   866/1000000  | R_sum 312.747 | R_mean 127.349 | eps 0.013
iter :   867/1000000  | R_sum 185.169 | R_mean 124.744 | eps 0.013
iter :   868/1000000  | R_sum -289.417 | R_mean 103.685 | eps 0.013
iter :   869/1000000  | R_sum -12.601 | R_mean 103.396 | eps 0.013
iter :   870/1000000  | R_sum 224.099 | R_mean 112.711 | eps 0.013
iter :   871/1000000  | R_sum 249.933 | R_mean 113.849 | eps 0.013
iter :   872/1000000  | R_sum 245.226 | R_mean 125.427 | eps 0.013
iter :   873/1000000  | R_sum -25.102 | R_mean 133.262 | eps 0.013
iter :   874/1000000  | R_sum 186.451 | R_mean 139.060 | eps 0.012
iter :   875/1000000  | R_sum -77.084 | R_mean 125.608 | eps 0.012
iter :   876/1000000  | R_sum 168.840 | R_mean 128.656 | eps 0.012
iter :   877/1000000  | R_sum 15.072 | R_mean 119.988 | eps 0.012
iter :   878/1000000  | R_sum 247.817 | R_mean 122.351 | eps 0.012
iter :   879/1000000  | R_sum 258.934 | R_mean 123.681 | eps 0.012
iter :   880/1000000  | R_sum 269.506 | R_mean 124.086 | eps 0.012
iter :   881/1000000  | R_sum -46.343 | R_mean 121.853 | eps 0.012
iter :   882/1000000  | R_sum 264.542 | R_mean 121.831 | eps 0.012
iter :   883/1000000  | R_sum 17.570 | R_mean 110.762 | eps 0.012
iter :   884/1000000  | R_sum 232.697 | R_mean 108.767 | eps 0.012
iter :   885/1000000  | R_sum -134.944 | R_mean 104.164 | eps 0.012
iter :   886/1000000  | R_sum 42.525 | R_mean 113.481 | eps 0.012
iter :   887/1000000  | R_sum 200.441 | R_mean 114.468 | eps 0.012
iter :   888/1000000  | R_sum 297.746 | R_mean 114.547 | eps 0.012
iter :   889/1000000  | R_sum 206.486 | R_mean 115.757 | eps 0.012
iter :   890/1000000  | R_sum 294.163 | R_mean 133.379 | eps 0.011
iter :   891/1000000  | R_sum 296.030 | R_mean 132.710 | eps 0.011
iter :   892/1000000  | R_sum 200.135 | R_mean 133.309 | eps 0.011
iter :   893/1000000  | R_sum 35.313 | R_mean 146.298 | eps 0.011
iter :   894/1000000  | R_sum 255.901 | R_mean 157.038 | eps 0.011
iter :   895/1000000  | R_sum -578.222 | R_mean 124.945 | eps 0.011
iter :   896/1000000  | R_sum 149.758 | R_mean 120.938 | eps 0.011
iter :   897/1000000  | R_sum -136.547 | R_mean 105.667 | eps 0.011
iter :   898/1000000  | R_sum 261.013 | R_mean 117.112 | eps 0.011
iter :   899/1000000  | R_sum -56.433 | R_mean 107.397 | eps 0.011
iter :   900/1000000  | R_sum -23.949 | R_mean 109.522 | eps 0.011
iter :   901/1000000  | R_sum 311.812 | R_mean 115.241 | eps 0.011
iter :   902/1000000  | R_sum 45.152 | R_mean 116.444 | eps 0.011
iter :   903/1000000  | R_sum 183.628 | R_mean 113.877 | eps 0.011
iter :   904/1000000  | R_sum -577.090 | R_mean 80.436 | eps 0.011
iter :   905/1000000  | R_sum -62.405 | R_mean 67.159 | eps 0.011
iter :   906/1000000  | R_sum 241.624 | R_mean 78.678 | eps 0.011
iter :   907/1000000  | R_sum 286.063 | R_mean 79.539 | eps 0.011
iter :   908/1000000  | R_sum 241.499 | R_mean 88.496 | eps 0.010
iter :   909/1000000  | R_sum 217.830 | R_mean 87.901 | eps 0.010
iter :   910/1000000  | R_sum 254.657 | R_mean 103.485 | eps 0.010
iter :   911/1000000  | R_sum 249.591 | R_mean 111.768 | eps 0.010
iter :   912/1000000  | R_sum 268.847 | R_mean 114.504 | eps 0.010
iter :   913/1000000  | R_sum 222.508 | R_mean 111.495 | eps 0.010
iter :   914/1000000  | R_sum 258.208 | R_mean 113.563 | eps 0.010
iter :   915/1000000  | R_sum 8.887 | R_mean 102.152 | eps 0.010
iter :   916/1000000  | R_sum 7.430 | R_mean 90.608 | eps 0.010
iter :   917/1000000  | R_sum 39.901 | R_mean 84.199 | eps 0.010
iter :   918/1000000  | R_sum 260.565 | R_mean 93.209 | eps 0.010
iter :   919/1000000  | R_sum -55.033 | R_mean 80.772 | eps 0.010
iter :   920/1000000  | R_sum 257.594 | R_mean 114.204 | eps 0.010
iter :   921/1000000  | R_sum 31.887 | R_mean 109.490 | eps 0.010
iter :   922/1000000  | R_sum 27.067 | R_mean 116.034 | eps 0.010
iter :   923/1000000  | R_sum 263.666 | R_mean 116.140 | eps 0.010
iter :   924/1000000  | R_sum 36.081 | R_mean 119.841 | eps 0.010
iter :   925/1000000  | R_sum 22.685 | R_mean 121.706 | eps 0.010
iter :   926/1000000  | R_sum 195.983 | R_mean 117.073 | eps 0.010
iter :   927/1000000  | R_sum -52.452 | R_mean 113.169 | eps 0.010
iter :   928/1000000  | R_sum -46.239 | R_mean 103.974 | eps 0.009
iter :   929/1000000  | R_sum 254.662 | R_mean 137.244 | eps 0.009
iter :   930/1000000  | R_sum -85.617 | R_mean 136.316 | eps 0.009
iter :   931/1000000  | R_sum 272.843 | R_mean 137.564 | eps 0.009
iter :   932/1000000  | R_sum 11.545 | R_mean 126.584 | eps 0.009
iter :   933/1000000  | R_sum 240.288 | R_mean 126.535 | eps 0.009
iter :   934/1000000  | R_sum -13.511 | R_mean 117.282 | eps 0.009
iter :   935/1000000  | R_sum 229.983 | R_mean 116.295 | eps 0.009
iter :   936/1000000  | R_sum 186.917 | R_mean 113.788 | eps 0.009
iter :   937/1000000  | R_sum 252.296 | R_mean 113.126 | eps 0.009
iter :   938/1000000  | R_sum 251.601 | R_mean 114.289 | eps 0.009
iter :   939/1000000  | R_sum 198.801 | R_mean 111.913 | eps 0.009
iter :   940/1000000  | R_sum -218.002 | R_mean 102.838 | eps 0.009
iter :   941/1000000  | R_sum -14.952 | R_mean 101.942 | eps 0.009
iter :   942/1000000  | R_sum 236.046 | R_mean 109.788 | eps 0.009
iter :   943/1000000  | R_sum 334.864 | R_mean 112.760 | eps 0.009
iter :   944/1000000  | R_sum 21.449 | R_mean 115.819 | eps 0.009
iter :   945/1000000  | R_sum 244.310 | R_mean 115.288 | eps 0.009
iter :   946/1000000  | R_sum 281.657 | R_mean 125.279 | eps 0.009
iter :   947/1000000  | R_sum -36.955 | R_mean 122.718 | eps 0.009
iter :   948/1000000  | R_sum -0.465 | R_mean 112.153 | eps 0.009
iter :   949/1000000  | R_sum -71.406 | R_mean 107.853 | eps 0.009
iter :   950/1000000  | R_sum -3.876 | R_mean 106.791 | eps 0.009
iter :   951/1000000  | R_sum 279.286 | R_mean 110.123 | eps 0.008
iter :   952/1000000  | R_sum 210.161 | R_mean 120.628 | eps 0.008
iter :   953/1000000  | R_sum -51.769 | R_mean 120.406 | eps 0.008
iter :   954/1000000  | R_sum 203.827 | R_mean 118.373 | eps 0.008
iter :   955/1000000  | R_sum 154.726 | R_mean 127.987 | eps 0.008
iter :   956/1000000  | R_sum 185.368 | R_mean 124.488 | eps 0.008
iter :   957/1000000  | R_sum -31.600 | R_mean 122.762 | eps 0.008
iter :   958/1000000  | R_sum 33.241 | R_mean 114.480 | eps 0.008
iter :   959/1000000  | R_sum 279.089 | R_mean 126.184 | eps 0.008
iter :   960/1000000  | R_sum 239.059 | R_mean 126.547 | eps 0.008
iter :   961/1000000  | R_sum 228.633 | R_mean 128.216 | eps 0.008
iter :   962/1000000  | R_sum 187.950 | R_mean 125.642 | eps 0.008
iter :   963/1000000  | R_sum 239.055 | R_mean 125.140 | eps 0.008
iter :   964/1000000  | R_sum -54.990 | R_mean 114.988 | eps 0.008
iter :   965/1000000  | R_sum 291.371 | R_mean 135.363 | eps 0.008
iter :   966/1000000  | R_sum 268.745 | R_mean 146.711 | eps 0.008
iter :   967/1000000  | R_sum -20.761 | R_mean 136.439 | eps 0.008
iter :   968/1000000  | R_sum -12.280 | R_mean 122.553 | eps 0.008
iter :   969/1000000  | R_sum 227.288 | R_mean 130.787 | eps 0.008
iter :   970/1000000  | R_sum 59.151 | R_mean 123.380 | eps 0.008
iter :   971/1000000  | R_sum 234.397 | R_mean 121.490 | eps 0.008
iter :   972/1000000  | R_sum 184.685 | R_mean 130.355 | eps 0.008
iter :   973/1000000  | R_sum 94.793 | R_mean 134.166 | eps 0.008
iter :   974/1000000  | R_sum 149.977 | R_mean 143.021 | eps 0.008
iter :   975/1000000  | R_sum 4.686 | R_mean 143.364 | eps 0.008
iter :   976/1000000  | R_sum 221.079 | R_mean 141.035 | eps 0.007
iter :   977/1000000  | R_sum 225.799 | R_mean 141.661 | eps 0.007
iter :   978/1000000  | R_sum 254.237 | R_mean 153.901 | eps 0.007
iter :   979/1000000  | R_sum 308.365 | R_mean 158.083 | eps 0.007
iter :   980/1000000  | R_sum 231.262 | R_mean 161.144 | eps 0.007
iter :   981/1000000  | R_sum 270.249 | R_mean 164.539 | eps 0.007
iter :   982/1000000  | R_sum 258.704 | R_mean 176.151 | eps 0.007
iter :   983/1000000  | R_sum 260.495 | R_mean 185.241 | eps 0.007
iter :   984/1000000  | R_sum 263.081 | R_mean 184.601 | eps 0.007
iter :   985/1000000  | R_sum 283.323 | R_mean 186.372 | eps 0.007
iter :   986/1000000  | R_sum 265.661 | R_mean 187.853 | eps 0.007
iter :   987/1000000  | R_sum 255.378 | R_mean 190.550 | eps 0.007
iter :   988/1000000  | R_sum -5.181 | R_mean 180.780 | eps 0.007
iter :   989/1000000  | R_sum 287.367 | R_mean 194.475 | eps 0.007
iter :   990/1000000  | R_sum 219.485 | R_mean 191.599 | eps 0.007
iter :   991/1000000  | R_sum 256.966 | R_mean 191.128 | eps 0.007
iter :   992/1000000  | R_sum -14.203 | R_mean 191.391 | eps 0.007
iter :   993/1000000  | R_sum 238.100 | R_mean 201.406 | eps 0.007
iter :   994/1000000  | R_sum 303.309 | R_mean 204.447 | eps 0.007
iter :   995/1000000  | R_sum 18.549 | R_mean 202.823 | eps 0.007
iter :   996/1000000  | R_sum -40.164 | R_mean 191.840 | eps 0.007
iter :   997/1000000  | R_sum -48.452 | R_mean 182.515 | eps 0.007
iter :   998/1000000  | R_sum 269.142 | R_mean 189.489 | eps 0.007
iter :   999/1000000  | R_sum 20.955 | R_mean 184.328 | eps 0.007
iter :  1000/1000000  | R_sum 20.765 | R_mean 184.971 | eps 0.007
iter :  1001/1000000  | R_sum 320.647 | R_mean 188.953 | eps 0.007
iter :  1002/1000000  | R_sum 267.820 | R_mean 190.634 | eps 0.007
iter :  1003/1000000  | R_sum 248.388 | R_mean 190.400 | eps 0.007
iter :  1004/1000000  | R_sum 37.281 | R_mean 179.557 | eps 0.006
iter :  1005/1000000  | R_sum 243.335 | R_mean 180.040 | eps 0.006
iter :  1006/1000000  | R_sum 271.682 | R_mean 180.097 | eps 0.006
iter :  1007/1000000  | R_sum 240.772 | R_mean 179.380 | eps 0.006
iter :  1008/1000000  | R_sum -27.182 | R_mean 167.873 | eps 0.006
iter :  1009/1000000  | R_sum 23.021 | R_mean 158.270 | eps 0.006
iter :  1010/1000000  | R_sum 2.599 | R_mean 147.042 | eps 0.006
iter :  1011/1000000  | R_sum 237.622 | R_mean 145.920 | eps 0.006
iter :  1012/1000000  | R_sum 144.961 | R_mean 141.503 | eps 0.006
iter :  1013/1000000  | R_sum -184.443 | R_mean 134.333 | eps 0.006
iter :  1014/1000000  | R_sum 274.077 | R_mean 133.801 | eps 0.006
iter :  1015/1000000  | R_sum -28.544 | R_mean 123.880 | eps 0.006
iter :  1016/1000000  | R_sum -20.049 | R_mean 112.799 | eps 0.006
iter :  1017/1000000  | R_sum -51.025 | R_mean 111.327 | eps 0.006
iter :  1018/1000000  | R_sum 236.195 | R_mean 111.250 | eps 0.006
iter :  1019/1000000  | R_sum 242.840 | R_mean 108.832 | eps 0.006
iter :  1020/1000000  | R_sum 270.907 | R_mean 118.926 | eps 0.006
iter :  1021/1000000  | R_sum 209.180 | R_mean 128.900 | eps 0.006
iter :  1022/1000000  | R_sum 283.292 | R_mean 142.169 | eps 0.006
iter :  1023/1000000  | R_sum 255.099 | R_mean 141.608 | eps 0.006
iter :  1024/1000000  | R_sum -14.109 | R_mean 140.205 | eps 0.006
iter :  1025/1000000  | R_sum -165.560 | R_mean 132.752 | eps 0.006
iter :  1026/1000000  | R_sum 31.775 | R_mean 121.197 | eps 0.006
iter :  1027/1000000  | R_sum -35.474 | R_mean 109.066 | eps 0.006
iter :  1028/1000000  | R_sum 189.040 | R_mean 106.692 | eps 0.006
iter :  1029/1000000  | R_sum 275.606 | R_mean 116.225 | eps 0.006
iter :  1030/1000000  | R_sum -46.003 | R_mean 104.651 | eps 0.006
iter :  1031/1000000  | R_sum -1.183 | R_mean 93.737 | eps 0.006
iter :  1032/1000000  | R_sum 4.247 | R_mean 84.276 | eps 0.006
iter :  1033/1000000  | R_sum -1.688 | R_mean 85.295 | eps 0.006
iter :  1034/1000000  | R_sum 222.525 | R_mean 93.275 | eps 0.006
iter :  1035/1000000  | R_sum -80.641 | R_mean 89.946 | eps 0.006
iter :  1036/1000000  | R_sum 240.421 | R_mean 90.058 | eps 0.006
iter :  1037/1000000  | R_sum 267.860 | R_mean 94.974 | eps 0.005
iter :  1038/1000000  | R_sum 296.184 | R_mean 114.199 | eps 0.005
iter :  1039/1000000  | R_sum 233.776 | R_mean 112.587 | eps 0.005
iter :  1040/1000000  | R_sum -37.191 | R_mean 112.241 | eps 0.005
iter :  1041/1000000  | R_sum 265.485 | R_mean 123.662 | eps 0.005
iter :  1042/1000000  | R_sum -32.666 | R_mean 124.397 | eps 0.005
iter :  1043/1000000  | R_sum 220.197 | R_mean 123.757 | eps 0.005
iter :  1044/1000000  | R_sum 221.240 | R_mean 122.893 | eps 0.005
iter :  1045/1000000  | R_sum 224.476 | R_mean 121.036 | eps 0.005
iter :  1046/1000000  | R_sum -37.034 | R_mean 111.187 | eps 0.005
iter :  1047/1000000  | R_sum -1.762 | R_mean 99.785 | eps 0.005
iter :  1048/1000000  | R_sum -211.724 | R_mean 81.112 | eps 0.005
iter :  1049/1000000  | R_sum 12.580 | R_mean 82.179 | eps 0.005
iter :  1050/1000000  | R_sum 27.428 | R_mean 89.899 | eps 0.005
iter :  1051/1000000  | R_sum 307.758 | R_mean 100.938 | eps 0.005
iter :  1052/1000000  | R_sum 276.120 | R_mean 113.402 | eps 0.005
iter :  1053/1000000  | R_sum 237.451 | R_mean 115.338 | eps 0.005
iter :  1054/1000000  | R_sum 29.087 | R_mean 105.478 | eps 0.005
iter :  1055/1000000  | R_sum 250.353 | R_mean 117.332 | eps 0.005
iter :  1056/1000000  | R_sum 273.588 | R_mean 128.323 | eps 0.005
iter :  1057/1000000  | R_sum 295.164 | R_mean 139.959 | eps 0.005
iter :  1058/1000000  | R_sum -37.770 | R_mean 138.516 | eps 0.005
iter :  1059/1000000  | R_sum -62.002 | R_mean 127.135 | eps 0.005
iter :  1060/1000000  | R_sum -74.260 | R_mean 127.390 | eps 0.005
iter :  1061/1000000  | R_sum 234.021 | R_mean 127.134 | eps 0.005
iter :  1062/1000000  | R_sum -1.225 | R_mean 116.371 | eps 0.005
iter :  1063/1000000  | R_sum 246.494 | R_mean 114.383 | eps 0.005
iter :  1064/1000000  | R_sum 194.104 | R_mean 112.796 | eps 0.005
iter :  1065/1000000  | R_sum 298.514 | R_mean 126.225 | eps 0.005
iter :  1066/1000000  | R_sum -39.457 | R_mean 114.027 | eps 0.005
iter :  1067/1000000  | R_sum 247.734 | R_mean 125.243 | eps 0.005
iter :  1068/1000000  | R_sum -1.882 | R_mean 116.360 | eps 0.005
iter :  1069/1000000  | R_sum 18.813 | R_mean 108.263 | eps 0.005
iter :  1070/1000000  | R_sum 204.230 | R_mean 107.453 | eps 0.005
iter :  1071/1000000  | R_sum 10.183 | R_mean 109.342 | eps 0.005
iter :  1072/1000000  | R_sum 50.927 | R_mean 111.449 | eps 0.005
iter :  1073/1000000  | R_sum 226.203 | R_mean 128.966 | eps 0.005
iter :  1074/1000000  | R_sum -18.872 | R_mean 127.708 | eps 0.005
iter :  1075/1000000  | R_sum -57.565 | R_mean 124.308 | eps 0.005
iter :  1076/1000000  | R_sum -150.935 | R_mean 105.961 | eps 0.005
iter :  1077/1000000  | R_sum 186.090 | R_mean 102.360 | eps 0.005
iter :  1078/1000000  | R_sum 11.459 | R_mean 93.320 | eps 0.004
iter :  1079/1000000  | R_sum -73.722 | R_mean 89.208 | eps 0.004
iter :  1080/1000000  | R_sum 293.170 | R_mean 90.920 | eps 0.004
iter :  1081/1000000  | R_sum 291.909 | R_mean 91.653 | eps 0.004
iter :  1082/1000000  | R_sum -34.494 | R_mean 78.467 | eps 0.004
iter :  1083/1000000  | R_sum 278.051 | R_mean 91.100 | eps 0.004
iter :  1084/1000000  | R_sum 227.776 | R_mean 102.691 | eps 0.004
iter :  1085/1000000  | R_sum 233.016 | R_mean 114.982 | eps 0.004
iter :  1086/1000000  | R_sum -44.079 | R_mean 103.858 | eps 0.004
iter :  1087/1000000  | R_sum 275.205 | R_mean 114.915 | eps 0.004
iter :  1088/1000000  | R_sum 220.210 | R_mean 113.864 | eps 0.004
iter :  1089/1000000  | R_sum 245.679 | R_mean 115.927 | eps 0.004
iter :  1090/1000000  | R_sum -25.798 | R_mean 102.954 | eps 0.004
iter :  1091/1000000  | R_sum 235.124 | R_mean 113.937 | eps 0.004
iter :  1092/1000000  | R_sum -12.527 | R_mean 103.527 | eps 0.004
iter :  1093/1000000  | R_sum 18.137 | R_mean 104.328 | eps 0.004
iter :  1094/1000000  | R_sum 207.282 | R_mean 111.866 | eps 0.004
iter :  1095/1000000  | R_sum 203.385 | R_mean 111.833 | eps 0.004
iter :  1096/1000000  | R_sum 294.516 | R_mean 123.206 | eps 0.004
iter :  1097/1000000  | R_sum 255.748 | R_mean 131.399 | eps 0.004
iter :  1098/1000000  | R_sum -39.183 | R_mean 120.783 | eps 0.004
iter :  1099/1000000  | R_sum -117.511 | R_mean 116.838 | eps 0.004
iter :  1100/1000000  | R_sum 267.902 | R_mean 129.856 | eps 0.004
iter :  1101/1000000  | R_sum 195.978 | R_mean 143.733 | eps 0.004
iter :  1102/1000000  | R_sum 231.651 | R_mean 145.555 | eps 0.004
iter :  1103/1000000  | R_sum 240.925 | R_mean 154.734 | eps 0.004
iter :  1104/1000000  | R_sum 17.555 | R_mean 158.385 | eps 0.004
iter :  1105/1000000  | R_sum 123.087 | R_mean 151.582 | eps 0.004
iter :  1106/1000000  | R_sum 149.497 | R_mean 145.885 | eps 0.004
iter :  1107/1000000  | R_sum 269.943 | R_mean 158.063 | eps 0.004
iter :  1108/1000000  | R_sum -13.529 | R_mean 146.399 | eps 0.004
iter :  1109/1000000  | R_sum 230.590 | R_mean 146.512 | eps 0.004
iter :  1110/1000000  | R_sum 12.186 | R_mean 137.679 | eps 0.004
iter :  1111/1000000  | R_sum 20.629 | R_mean 140.267 | eps 0.004
iter :  1112/1000000  | R_sum -81.617 | R_mean 125.994 | eps 0.004
iter :  1113/1000000  | R_sum -102.517 | R_mean 113.085 | eps 0.004
iter :  1114/1000000  | R_sum 9.053 | R_mean 103.620 | eps 0.004
iter :  1115/1000000  | R_sum 160.922 | R_mean 111.089 | eps 0.004
iter :  1116/1000000  | R_sum 260.611 | R_mean 112.108 | eps 0.004
iter :  1117/1000000  | R_sum -77.059 | R_mean 109.527 | eps 0.004
iter :  1118/1000000  | R_sum 283.543 | R_mean 120.143 | eps 0.004
iter :  1119/1000000  | R_sum -157.771 | R_mean 105.541 | eps 0.004
iter :  1120/1000000  | R_sum -352.590 | R_mean 83.302 | eps 0.004
iter :  1121/1000000  | R_sum 285.600 | R_mean 82.946 | eps 0.004
iter :  1122/1000000  | R_sum -75.981 | R_mean 69.676 | eps 0.004
iter :  1123/1000000  | R_sum -112.385 | R_mean 66.748 | eps 0.004
iter :  1124/1000000  | R_sum 275.600 | R_mean 82.473 | eps 0.004
iter :  1125/1000000  | R_sum 38.568 | R_mean 73.300 | eps 0.004
iter :  1126/1000000  | R_sum 35.194 | R_mean 66.868 | eps 0.004
iter :  1127/1000000  | R_sum 244.295 | R_mean 67.374 | eps 0.004
iter :  1128/1000000  | R_sum 1.877 | R_mean 57.812 | eps 0.003
iter :  1129/1000000  | R_sum 286.611 | R_mean 68.574 | eps 0.003
iter :  1130/1000000  | R_sum 255.764 | R_mean 73.881 | eps 0.003
iter :  1131/1000000  | R_sum 235.236 | R_mean 77.311 | eps 0.003
iter :  1132/1000000  | R_sum 213.156 | R_mean 75.039 | eps 0.003
iter :  1133/1000000  | R_sum 290.908 | R_mean 87.217 | eps 0.003
iter :  1134/1000000  | R_sum 273.097 | R_mean 88.917 | eps 0.003
iter :  1135/1000000  | R_sum 245.994 | R_mean 98.270 | eps 0.003
iter :  1136/1000000  | R_sum 230.228 | R_mean 106.653 | eps 0.003
iter :  1137/1000000  | R_sum 318.657 | R_mean 122.664 | eps 0.003
iter :  1138/1000000  | R_sum 252.750 | R_mean 136.875 | eps 0.003
iter :  1139/1000000  | R_sum 251.835 | R_mean 146.586 | eps 0.003
iter :  1140/1000000  | R_sum -61.680 | R_mean 137.682 | eps 0.003
iter :  1141/1000000  | R_sum -78.161 | R_mean 124.131 | eps 0.003
iter :  1142/1000000  | R_sum 167.837 | R_mean 133.927 | eps 0.003
iter :  1143/1000000  | R_sum -10.094 | R_mean 122.182 | eps 0.003
iter :  1144/1000000  | R_sum 12.219 | R_mean 128.981 | eps 0.003
iter :  1145/1000000  | R_sum -21.626 | R_mean 142.220 | eps 0.003
iter :  1146/1000000  | R_sum -31.677 | R_mean 129.529 | eps 0.003
iter :  1147/1000000  | R_sum 257.750 | R_mean 142.878 | eps 0.003
iter :  1148/1000000  | R_sum 263.376 | R_mean 157.909 | eps 0.003
iter :  1149/1000000  | R_sum 245.044 | R_mean 156.686 | eps 0.003
iter :  1150/1000000  | R_sum 236.372 | R_mean 164.599 | eps 0.003
iter :  1151/1000000  | R_sum 20.183 | R_mean 163.998 | eps 0.003
iter :  1152/1000000  | R_sum 265.939 | R_mean 164.864 | eps 0.003
iter :  1153/1000000  | R_sum -16.486 | R_mean 164.129 | eps 0.003
iter :  1154/1000000  | R_sum 235.698 | R_mean 162.093 | eps 0.003
iter :  1155/1000000  | R_sum 41.565 | R_mean 153.525 | eps 0.003
iter :  1156/1000000  | R_sum 3.807 | R_mean 144.268 | eps 0.003
iter :  1157/1000000  | R_sum 261.602 | R_mean 146.206 | eps 0.003
iter :  1158/1000000  | R_sum -6.970 | R_mean 134.290 | eps 0.003
iter :  1159/1000000  | R_sum 245.541 | R_mean 133.188 | eps 0.003
iter :  1160/1000000  | R_sum 235.954 | R_mean 132.787 | eps 0.003
iter :  1161/1000000  | R_sum 258.071 | R_mean 133.900 | eps 0.003
iter :  1162/1000000  | R_sum 271.769 | R_mean 132.025 | eps 0.003
iter :  1163/1000000  | R_sum 296.254 | R_mean 133.765 | eps 0.003
